Year,Month,Yearmon,Deaths,Race,Population,Rate,n
2006,12,Dec 2006,470,White,199200396,0.23594330605647992,2006.9166666666667
2007,1,Jan 2007,22,Indian,2502533,0.8791092864709475,2007
2007,1,Jan 2007,44,Asian,14854701,0.29620252874830666,2007
2007,1,Jan 2007,700,Black,38184699,1.8331950187691672,2007
2007,1,Jan 2007,271,Hispanic,41898407,0.6468026338089656,2007
2007,1,Jan 2007,491,White,199492421,0.24612463848939908,2007
2007,2,Feb 2007,14,Indian,2502533,0.559433182299694,2007.0833333333333
2007,2,Feb 2007,15,Asian,14854701,0.1009781348005591,2007.0833333333333
2007,2,Feb 2007,556,Black,38184699,1.4560806149080814,2007.0833333333333
2007,2,Feb 2007,244,Hispanic,41898407,0.5823610429866701,2007.0833333333333
2007,2,Feb 2007,400,White,199492421,0.20050887045979554,2007.0833333333333
2007,3,Mar 2007,9,Indian,2502533,0.3596356171926604,2007.1666666666667
2007,3,Mar 2007,19,Asian,14854701,0.12790563741404154,2007.1666666666667
2007,3,Mar 2007,762,Black,38184699,1.9955637204315793,2007.1666666666667
2007,3,Mar 2007,272,Hispanic,41898407,0.6491893593949765,2007.1666666666667
2007,3,Mar 2007,460,White,199492421,0.2305852010287649,2007.1666666666667
2007,4,Apr 2007,13,Indian,2502533,0.5194736692782872,2007.25
2007,4,Apr 2007,26,Asian,14854701,0.17502876698763578,2007.25
2007,4,Apr 2007,751,Black,38184699,1.966756370136635,2007.25
2007,4,Apr 2007,252,Hispanic,41898407,0.6014548476747577,2007.25
2007,4,Apr 2007,464,White,199492421,0.23259028973336285,2007.25
2007,5,May 2007,18,Indian,2502533,0.7192712343853208,2007.3333333333333
2007,5,May 2007,34,Asian,14854701,0.22888377221460063,2007.3333333333333
2007,5,May 2007,786,Black,38184699,2.0584161210750933,2007.3333333333333
2007,5,May 2007,296,Hispanic,41898407,0.7064707734592391,2007.3333333333333
2007,5,May 2007,411,White,199492421,0.20602286439743997,2007.3333333333333
2007,6,Jun 2007,16,Indian,2502533,0.6393522083425074,2007.4166666666667
2007,6,Jun 2007,30,Asian,14854701,0.2019562696011182,2007.4166666666667
2007,6,Jun 2007,841,Black,38184699,2.202452872549814,2007.4166666666667
2007,6,Jun 2007,299,Hispanic,41898407,0.713630950217272,2007.4166666666667
2007,6,Jun 2007,510,White,199492421,0.25564880983623933,2007.4166666666667
2007,7,Jul 2007,20,Indian,2502533,0.7991902604281342,2007.5
2007,7,Jul 2007,37,Asian,14854701,0.24907939917471245,2007.5
2007,7,Jul 2007,816,Black,38184699,2.136981621879486,2007.5
2007,7,Jul 2007,355,Hispanic,41898407,0.8472875830338847,2007.5
2007,7,Jul 2007,544,White,199492421,0.27269206382532196,2007.5
2007,8,Aug 2007,23,Indian,2502533,0.9190687994923544,2007.5833333333333
2007,8,Aug 2007,35,Asian,14854701,0.2356156478679712,2007.5833333333333
2007,8,Aug 2007,843,Black,38184699,2.2076905726034397,2007.5833333333333
2007,8,Aug 2007,310,Hispanic,41898407,0.7398849316633924,2007.5833333333333
2007,8,Aug 2007,517,White,199492421,0.25915771506928575,2007.5833333333333
2007,9,Sep 2007,16,Indian,2502533,0.6393522083425074,2007.6666666666667
2007,9,Sep 2007,26,Asian,14854701,0.17502876698763578,2007.6666666666667
2007,9,Sep 2007,743,Black,38184699,1.9458055699221304,2007.6666666666667
2007,9,Sep 2007,274,Hispanic,41898407,0.6539628105669985,2007.6666666666667
2007,9,Sep 2007,471,White,199492421,0.23609919496640927,2007.6666666666667
2007,10,Oct 2007,20,Indian,2502533,0.7991902604281342,2007.75
2007,10,Oct 2007,19,Asian,14854701,0.12790563741404154,2007.75
2007,10,Oct 2007,726,Black,38184699,1.9012851194663076,2007.75
2007,10,Oct 2007,290,Hispanic,41898407,0.6921504199431735,2007.75
2007,10,Oct 2007,481,White,199492421,0.24111191672790416,2007.75
2007,11,Nov 2007,12,Indian,2502533,0.47951415625688054,2007.8333333333333
2007,11,Nov 2007,28,Asian,14854701,0.188492518294377,2007.8333333333333
2007,11,Nov 2007,652,Black,38184699,1.7074902174821387,2007.8333333333333
2007,11,Nov 2007,266,Hispanic,41898407,0.6348690058789108,2007.8333333333333
2007,11,Nov 2007,455,White,199492421,0.22807884014801746,2007.8333333333333
2007,12,Dec 2007,19,Indian,2502533,0.7592307474067275,2007.9166666666667
2007,12,Dec 2007,34,Asian,14854701,0.22888377221460063,2007.9166666666667
2007,12,Dec 2007,694,Black,38184699,1.8174819186082884,2007.9166666666667
2007,12,Dec 2007,308,Hispanic,41898407,0.7351114804913704,2007.9166666666667
2007,12,Dec 2007,488,White,199492421,0.24462082196095056,2007.9166666666667
2008,1,Jan 2008,20,Indian,2528470,0.7909921810422904,2008
2008,1,Jan 2008,26,Asian,15336181,0.16953373202885386,2008
2008,1,Jan 2008,624,Black,38651733,1.6144166161967435,2008
2008,1,Jan 2008,244,Hispanic,43182582,0.5650426368668737,2008
2008,1,Jan 2008,502,White,199783797,0.25127162839937417,2008
2008,2,Feb 2008,18,Indian,2528470,0.7118929629380614,2008.0833333333333
2008,2,Feb 2008,29,Asian,15336181,0.1890953164937216,2008.0833333333333
2008,2,Feb 2008,587,Black,38651733,1.5186899899158468,2008.0833333333333
2008,2,Feb 2008,246,Hispanic,43182582,0.5696741338903727,2008.0833333333333
2008,2,Feb 2008,466,White,199783797,0.23325214907192898,2008.0833333333333
2008,3,Mar 2008,21,Indian,2528470,0.830541790094405,2008.1666666666667
2008,3,Mar 2008,31,Asian,15336181,0.20213637280363342,2008.1666666666667
2008,3,Mar 2008,633,Black,38651733,1.6377014712380424,2008.1666666666667
2008,3,Mar 2008,273,Hispanic,43182582,0.6321993437076088,2008.1666666666667
2008,3,Mar 2008,503,White,199783797,0.2517721694918032,2008.1666666666667
2008,4,Apr 2008,23,Indian,2528470,0.9096410081986339,2008.25
2008,4,Apr 2008,27,Asian,15336181,0.1760542601838098,2008.25
2008,4,Apr 2008,689,Black,38651733,1.7825850137172377,2008.25
2008,4,Apr 2008,290,Hispanic,43182582,0.6715670684073499,2008.25
2008,4,Apr 2008,482,White,199783797,0.24126080655079352,2008.25
2008,5,May 2008,16,Indian,2528470,0.6327937448338323,2008.3333333333333
2008,5,May 2008,35,Asian,15336181,0.22821848542345713,2008.3333333333333
2008,5,May 2008,695,Black,38651733,1.798108250411437,2008.3333333333333
2008,5,May 2008,268,Hispanic,43182582,0.6206206011488613,2008.3333333333333
2008,5,May 2008,478,White,199783797,0.2392586421810774,2008.3333333333333
2008,6,Jun 2008,31,Indian,2528470,1.22603788061555,2008.4166666666667
2008,6,Jun 2008,27,Asian,15336181,0.1760542601838098,2008.4166666666667
2008,6,Jun 2008,730,Black,38651733,1.8886604644609335,2008.4166666666667
2008,6,Jun 2008,317,Hispanic,43182582,0.734092278224586,2008.4166666666667
2008,6,Jun 2008,489,White,199783797,0.24476459419779675,2008.4166666666667
2008,7,Jul 2008,22,Indian,2528470,0.8700913991465195,2008.5
2008,7,Jul 2008,28,Asian,15336181,0.1825747883387657,2008.5
2008,7,Jul 2008,820,Black,38651733,2.1215090148739257,2008.5
2008,7,Jul 2008,282,Hispanic,43182582,0.6530410803133542,2008.5
2008,7,Jul 2008,503,White,199783797,0.2517721694918032,2008.5
2008,8,Aug 2008,13,Indian,2528470,0.5141449176774888,2008.5833333333333
2008,8,Aug 2008,24,Asian,15336181,0.15649267571894204,2008.5833333333333
2008,8,Aug 2008,755,Black,38651733,1.9533406173534316,2008.5833333333333
2008,8,Aug 2008,280,Hispanic,43182582,0.6484095832898552,2008.5833333333333
2008,8,Aug 2008,532,White,199783797,0.2662878611722451,2008.5833333333333
2008,9,Sep 2008,20,Indian,2528470,0.7909921810422904,2008.6666666666667
2008,9,Sep 2008,26,Asian,15336181,0.16953373202885386,2008.6666666666667
2008,9,Sep 2008,765,Black,38651733,1.9792126785104307,2008.6666666666667
2008,9,Sep 2008,282,Hispanic,43182582,0.6530410803133542,2008.6666666666667
2008,9,Sep 2008,495,White,199783797,0.2477678407523709,2008.6666666666667
2008,10,Oct 2008,22,Indian,2528470,0.8700913991465195,2008.75
2008,10,Oct 2008,27,Asian,15336181,0.1760542601838098,2008.75
2008,10,Oct 2008,705,Black,38651733,1.823980311568436,2008.75
2008,10,Oct 2008,266,Hispanic,43182582,0.6159891041253623,2008.75
2008,10,Oct 2008,463,White,199783797,0.2317505257946419,2008.75
2008,11,Nov 2008,25,Indian,2528470,0.988740226302863,2008.8333333333333
2008,11,Nov 2008,31,Asian,15336181,0.20213637280363342,2008.8333333333333
2008,11,Nov 2008,668,Black,38651733,1.7282536852875396,2008.8333333333333
2008,11,Nov 2008,292,Hispanic,43182582,0.676198565430849,2008.8333333333333
2008,11,Nov 2008,444,White,199783797,0.22224024503849027,2008.8333333333333
2008,12,Dec 2008,16,Indian,2528470,0.6327937448338323,2008.9166666666667
2008,12,Dec 2008,22,Asian,15336181,0.14345161940903017,2008.9166666666667
2008,12,Dec 2008,652,Black,38651733,1.6868583874363408,2008.9166666666667
2008,12,Dec 2008,252,Hispanic,43182582,0.5835686249608697,2008.9166666666667
2008,12,Dec 2008,466,White,199783797,0.23325214907192898,2008.9166666666667
2009,1,Jan 2009,22,Indian,2552151,0.8620179605360341,2009
2009,1,Jan 2009,35,Asian,15793995,0.221603210587315,2009
2009,1,Jan 2009,621,Black,39104815,1.5880397337258854,2009
2009,1,Jan 2009,256,Hispanic,44395754,0.5766317202316239,2009
2009,1,Jan 2009,423,White,199993079,0.21150731921078128,2009
2009,2,Feb 2009,15,Indian,2552151,0.587739518547296,2009.0833333333333
2009,2,Feb 2009,22,Asian,15793995,0.1392934466548837,2009.0833333333333
